Issue id,Issue Type,Issue key,Summary,Assignee,Priority,Status,Created,Updated,ts,Reporter,Sprint,story,epic_link,Team,Parent id,Labels
2815126,Sub-task,EEEFI-1100,Bug Fix EEEFI-653- Form Update - Yukon TD1YT (Rev 2023/01),C84671B,Major,Done,2023-Mar-13 2:13 PM,2023-Mar-14 8:56 AM,1800,C86393B,Eforms-I9 P6 Sprint 3 - Yellow,,,,2798636,
2815121,Sub-task,EEEFI-1099,QA Test - Bug Fix EEEFI-653- Form Update - Yukon TD1YT (Rev 2023/01),C86393B,Major,Done,2023-Mar-13 2:10 PM,2023-Mar-14 10:50 AM,3600,C86393B,Eforms-I9 P6 Sprint 3 - Yellow,,,,2798636,
2814612,Sub-task,EEEFI-1094,Prod Review - EEEFI - 617 - Form Update - VSCo - Oregon Right to Rest (Hourly Associates) - VSCo (02/2023),C84708B,Minor,Done,2023-Mar-13 12:05 PM,2023-Mar-13 8:00 PM,7200,C87709B,Eforms-I9 P6 Sprint 3 - Yellow,,,,2798636,
2811663,Sub-task,EEEFI-1080,"Bug Fix - EEEFI-600 - New Form - Los Angeles, CA Right to Rest and Notice, Hourly Associates - VSCo (Rev 02/2023)",C84734B,Minor,Done,2023-Mar-10 1:34 PM,2023-Mar-10 5:44 PM,3600,C84734B,Eforms-I9 P6 Sprint 3 - Yellow,,,,2798636,
2811246,Sub-task,EEEFI-1075,"QA Test - Bug Fix - EEEFI-600 - New Form - Los Angeles, CA Right to Rest and Notice, Hourly Associates - VSCo",C84708B,Minor,Done,2023-Mar-10 10:44 AM,2023-Mar-10 2:17 PM,1800,C84708B,Eforms-I9 P6 Sprint 3 - Yellow,,,,2798636,Bug
2800677,Sub-task,EEEFI-976,Prod Review - EEEFI-711 - Form Update - Compliance Library - DC Notice of Hire - Employment Status and Acknowledgment of Wage Rate(s),C86393B,Minor,Done,2023-Mar-06 6:12 PM,2023-Mar-14 9:19 AM,,C84708B,Eforms-I9 P6 Sprint 3 - Yellow,,,,2798636,
2800676,Sub-task,EEEFI-975,Prod Review - EEEFI-682 - Remove usages of MD5 hashing algorithm in PE.com code and Encryption project,C86393B,Minor,Done,2023-Mar-06 6:11 PM,2023-Mar-13 12:32 PM,7200,C84708B,Eforms-I9 P6 Sprint 3 - Yellow,,,,2798636,
2800675,Sub-task,EEEFI-974,Prod Review - EEEFI-653 - Form Update - Yukon TD1YT (Rev 2023/01),C86393B,Minor,Done,2023-Mar-06 6:10 PM,2023-Mar-13 2:22 PM,16200,C84708B,Eforms-I9 P6 Sprint 3 - Yellow,,,,2798636,
2800674,Sub-task,EEEFI-973,Prod Review - EEEFI-628 - Form Update - Maryland MW 507M (Rev 09/2022),C86398B,Minor,Done,2023-Mar-06 6:09 PM,2023-Mar-14 3:20 PM,16200,C84708B,Eforms-I9 P6 Sprint 3 - Yellow,,,,2798636,
2800671,Sub-task,EEEFI-971,"Prod Review - EEEFI-600 - New Form - Los Angeles, CA Right to Rest and Notice, Hourly Associates - VSCo (Rev 02/2023)",C84708B,Minor,Done,2023-Mar-06 6:05 PM,2023-Mar-10 3:40 PM,10800,C84708B,Eforms-I9 P6 Sprint 3 - Yellow,,,,2798636,
2800670,Sub-task,EEEFI-970,Prod Review - EEEFI-587 - New Form - City of LA Right to Rest - BBW (Rev 02/2023),C86393B,Minor,Done,2023-Mar-06 6:01 PM,2023-Mar-10 4:56 PM,9900,C84708B,Eforms-I9 P6 Sprint 3 - Yellow,,,,2798636,
2800668,Sub-task,EEEFI-969,Prod Review - EEEFI-536 - Form Update - Oklahoma OW-9-MSE (Rev 12/2022),C86398B,Minor,Done,2023-Mar-06 5:57 PM,2023-Mar-13 2:36 PM,10800,C84708B,Eforms-I9 P6 Sprint 3 - Yellow,,,,2798636,
2800654,Sub-task,EEEFI-967,Prod Review - EEEFI-580 - Form Update - Pay Method Instructions - VSCo (Rev 02/2023),C86393B,Minor,Done,2023-Mar-06 4:45 PM,2023-Mar-10 5:07 PM,10800,C84708B,Eforms-I9 P6 Sprint 3 - Yellow,,,,2798636,
2800651,Sub-task,EEEFI-964,Prod Review - EEEFI-660 - Form Update - Yukon TD1YT(F) (Rev 2023/01),C86398B,Minor,Done,2023-Mar-06 4:39 PM,2023-Mar-10 2:51 PM,18000,C84708B,Eforms-I9 P6 Sprint 3 - Yellow,,,,2798636,
2800568,Sub-task,EEEFI-957,Prod Review - EEEFI-549 - Form Update - Wellington Management Alternate Work State Withholding Allocation (Rev 02/2023),C86398B,Minor,Done,2023-Mar-06 4:07 PM,2023-Mar-13 1:29 PM,14400,C87582B,Eforms-I9 P6 Sprint 3 - Yellow,,,,2798636,
2798636,Story,EEEFI-905,Sprint 2 PE.com Prod Reviews - Yellow Team ,C84708B,Minor,Done,2023-Mar-06 9:50 AM,2023-Mar-15 10:00 AM,144900,C84684B,Eforms-I9 P6 Sprint 3 - Yellow,3,EEEFI-435,,,
2798678,Sub-task,EEEFI-921,Prod Review,C86398B,Minor,To Do,2023-Mar-06 10:33 AM,2023-Mar-06 11:49 AM,,C84642B,Eforms-I9 P6 Sprint 3 - Yellow,,,,2787711,
2798677,Sub-task,EEEFI-920,BA Demo,C84708B,Minor,To Do,2023-Mar-06 10:33 AM,2023-Mar-06 3:21 PM,,C84642B,Eforms-I9 P6 Sprint 3 - Yellow,,,,2787711,
2798676,Sub-task,EEEFI-919,QA Test Plan Review,C86398B,Minor,To Do,2023-Mar-06 10:33 AM,2023-Mar-06 4:24 PM,,C84642B,Eforms-I9 P6 Sprint 3 - Yellow,,,,2787711,
2798675,Sub-task,EEEFI-918,QA Test Plan Create,C84708B,Minor,To Do,2023-Mar-06 10:33 AM,2023-Mar-06 3:21 PM,,C84642B,Eforms-I9 P6 Sprint 3 - Yellow,,,,2787711,
2798674,Sub-task,EEEFI-917,QA: Testing ,C84708B,Minor,To Do,2023-Mar-06 10:33 AM,2023-Mar-06 3:20 PM,,C84642B,Eforms-I9 P6 Sprint 3 - Yellow,,,,2787711,
2798672,Sub-task,EEEFI-916,Code Review/Meeting,C84649B,Minor,Done,2023-Mar-06 10:33 AM,2023-Mar-13 1:30 PM,5400,C84642B,Eforms-I9 P6 Sprint 3 - Yellow,,,,2787711,
2787711,Story,EEEFI-811,Re-Eval Process Improvements - Limit number of calculated forms,C84649B,Minor,To Do,2023-Feb-28 3:51 PM,2023-Mar-23 1:19 PM,5400,C84642B,Eforms-I9 P6 Sprint 3 - Yellow,2,EEEFI-671,,,
2772377,Sub-task,EEEFI-750,PO-BA-PSE Demo,,Minor,To Do,2023-Feb-21 3:33 PM,2023-Mar-17 7:17 PM,,C84642B,Eforms-I9 P6 Sprint 3 - Yellow,,,,2757935,
2772009,Sub-task,EEEFI-718,Documentation ,,Minor,To Do,2023-Feb-21 10:35 AM,2023-Mar-17 7:17 PM,,C84642B,Eforms-I9 P6 Sprint 3 - Yellow,,,,2757935,
2772008,Sub-task,EEEFI-717,Dev Research,C84671B,Minor,In Progress,2023-Feb-21 10:35 AM,2023-Mar-20 12:09 PM,37800,C84642B,Eforms-I9 P6 Sprint 3 - Yellow,,,,2757935,
2757935,Story,EEEFI-625,Dev Research - Logging Update - OriginalAssignmentDate for Pending Forms,C84671B,Minor,To Do,2023-Feb-15 10:53 AM,2023-Mar-23 1:18 PM,37800,C84642B,Eforms-I9 P6 Sprint 3 - Yellow,2,EEEFI-671,,,
2738654,Sub-task,EEEFI-500,PSE/PO/BA Demo,,Minor,To Do,2023-Feb-07 8:06 AM,2023-Feb-07 8:06 AM,,C84618B,Eforms-I9 P6 Sprint 3 - Blue,,,,2738651,
2738653,Sub-task,EEEFI-499,Documentation,,Minor,To Do,2023-Feb-07 8:06 AM,2023-Feb-07 8:06 AM,,C84618B,Eforms-I9 P6 Sprint 3 - Blue,,,,2738651,
2738652,Sub-task,EEEFI-498,Dev Research,C84722B,Minor,In Progress,2023-Feb-07 8:06 AM,2023-Mar-17 9:07 AM,43200,C84618B,Eforms-I9 P6 Sprint 3 - Blue,,,,2738651,
2738651,Story,EEEFI-497,Dev Research - LOB File Fails to Process Due to Duplicate EEID's - Part 2 (PBI 138137 Rollover),C84618B,Minor,To Do,2023-Feb-07 8:00 AM,2023-Mar-20 11:25 AM,43200,C84618B,Eforms-I9 P6 Sprint 3 - Blue,2,EEEFI-235,,,
2806313,Sub-task,EEEFI-1023,QA Test Plan Create,C84756B,Minor,Done,2023-Mar-08 12:33 PM,2023-Mar-10 9:44 AM,3600,C84756B,Eforms-I9 P6 Sprint 3 - Blue,,,,2809361,
2783944,Sub-task,EEEFI-805,BA Demo,C84756B,Minor,Done,2023-Feb-27 2:59 PM,2023-Mar-10 9:44 AM,3600,C87582B,Eforms-I9 P6 Sprint 3 - Blue,,,,2809361,
2783941,Sub-task,EEEFI-802,QA: Testing ,C84756B,Minor,Done,2023-Feb-27 2:59 PM,2023-Mar-10 9:43 AM,25200,C87582B,Eforms-I9 P6 Sprint 3 - Blue,,,,2809361,
2809361,Story,EEEFI-1065,QA Only - Form Update - Pay Method Instructions (NH) - VSCo (Rev 03/2023),C87582B,Minor,Done,2023-Mar-09 2:54 PM,2023-Mar-15 10:19 AM,32400,C87582B,Eforms-I9 P6 Sprint 3 - Blue,,EEEFI-48,,,
2761223,Sub-task,EEEFI-680,BA Demo,C84756B,Minor,Done,2023-Feb-16 2:02 PM,2023-Mar-15 10:39 AM,3600,C84642B,Eforms-I9 P6 Sprint 3 - Blue,,,,2743084,
2761222,Sub-task,EEEFI-679,QA Test Plan Review,C84652B,Minor,Done,2023-Feb-16 2:02 PM,2023-Mar-09 5:49 PM,1800,C84642B,Eforms-I9 P6 Sprint 3 - Blue,,,,2743084,
2761221,Sub-task,EEEFI-678,QA Test Plan Create,C84756B,Minor,Done,2023-Feb-16 2:01 PM,2023-Mar-09 2:11 PM,3600,C84642B,Eforms-I9 P6 Sprint 3 - Blue,,,,2743084,
2761220,Sub-task,EEEFI-677,QA: Testing ,C84756B,Minor,Done,2023-Feb-16 2:01 PM,2023-Mar-15 10:10 AM,5400,C84642B,Eforms-I9 P6 Sprint 3 - Blue,,,,2743084,
2761219,Sub-task,EEEFI-676,Dev & Dev Testing,C84757B,Minor,Done,2023-Feb-16 2:01 PM,2023-Mar-08 3:50 PM,14400,C84642B,Eforms-I9 P6 Sprint 3 - Blue,,,,2743084,
2743084,Story,EEEFI-523,PE.com Update - Remaining Privacy Policy Link Updates,C84757B,Minor,Done,2023-Feb-08 2:27 PM,2023-Mar-15 10:40 AM,28800,C84642B,Eforms-I9 P6 Sprint 3 - Blue,1,EEEFI-671,,,
2799151,Sub-task,EEEFI-938,Dev,C84722B,Minor,Done,2023-Mar-06 11:25 AM,2023-Mar-17 9:07 AM,43200,C84684B,Eforms-I9 P6 Sprint 3 - Blue,,,,2692807,
2798649,Sub-task,EEEFI-906,Documentation ,C84722B,Minor,Done,2023-Mar-06 10:06 AM,2023-Mar-20 11:12 AM,,C84642B,Eforms-I9 P6 Sprint 3 - Blue,,,,2692807,
2692807,Story,EEEFI-208,Dev Only - Enhance the deployment tool to reference the configuration settings,C84777B,Minor,Done,2023-Jan-26 3:55 PM,2023-Mar-20 11:11 AM,43200,C84642B,Eforms-I9 P6 Sprint 3 - Blue,3,EEEFI-53,,,
2800342,Sub-task,EEEFI-947,QA Documentation,C84652B,Minor,Done,2023-Mar-06 1:56 PM,2023-Mar-09 1:52 PM,3600,C84652B,Eforms-I9 P6 Sprint 3 - Blue,,,,2773664,
2790515,Sub-task,EEEFI-838,BA Demo,C84652B,Minor,Done,2023-Mar-01 2:52 PM,2023-Mar-16 1:38 PM,900,C84618B,Eforms-I9 P6 Sprint 3 - Blue,,,,2773664,
2790514,Sub-task,EEEFI-837,QA Test Plan Review,C84756B,Minor,Done,2023-Mar-01 2:52 PM,2023-Mar-07 10:06 AM,1800,C84618B,Eforms-I9 P6 Sprint 3 - Blue,,,,2773664,
2790513,Sub-task,EEEFI-836,QA Test Plan Create,C84652B,Minor,Done,2023-Mar-01 2:52 PM,2023-Mar-09 10:27 AM,2700,C84618B,Eforms-I9 P6 Sprint 3 - Blue,,,,2773664,
2790512,Sub-task,EEEFI-835,QA: Testing ,C84652B,Minor,Done,2023-Mar-01 2:52 PM,2023-Mar-08 6:39 PM,25200,C84618B,Eforms-I9 P6 Sprint 3 - Blue,,,,2773664,
2790511,Sub-task,EEEFI-834,Dev & Dev Testing,C84757B,Minor,Done,2023-Mar-01 2:52 PM,2023-Mar-07 11:38 AM,14400,C84618B,Eforms-I9 P6 Sprint 3 - Blue,,,,2773664,
2773664,Story,EEEFI-753,Form Update - Nunavut (F) (Rev 2023/01),C84652B,Minor,Done,2023-Feb-22 9:16 AM,2023-Mar-16 1:38 PM,48600,C84618B,Eforms-I9 P6 Sprint 3 - Blue,3,EEEFI-47,,,
2790524,Sub-task,EEEFI-844,BA Demo,C84756B,Minor,Done,2023-Mar-01 2:57 PM,2023-Mar-08 11:24 AM,3600,C84618B,Eforms-I9 P6 Sprint 3 - Blue,,,,2773662,
2790523,Sub-task,EEEFI-843,QA Test Plan Review,C84652B,Minor,Done,2023-Mar-01 2:57 PM,2023-Mar-08 11:38 AM,1800,C84618B,Eforms-I9 P6 Sprint 3 - Blue,,,,2773662,
2790522,Sub-task,EEEFI-842,QA Test Plan Create,C84756B,Minor,Done,2023-Mar-01 2:57 PM,2023-Mar-07 10:45 AM,3600,C84618B,Eforms-I9 P6 Sprint 3 - Blue,,,,2773662,
2790521,Sub-task,EEEFI-841,QA: Testing ,C84756B,Minor,Done,2023-Mar-01 2:57 PM,2023-Mar-08 11:22 AM,25200,C84618B,Eforms-I9 P6 Sprint 3 - Blue,,,,2773662,
2790520,Sub-task,EEEFI-840,Dev & Dev Testing,C84757B,Minor,Done,2023-Mar-01 2:57 PM,2023-Mar-07 11:36 AM,28800,C84618B,Eforms-I9 P6 Sprint 3 - Blue,,,,2773662,
2773662,Story,EEEFI-752,Form Update - Nunavut (Rev 2023/01),C84757B,Minor,Done,2023-Feb-22 9:15 AM,2023-Mar-14 2:10 PM,63000,C84618B,Eforms-I9 P6 Sprint 3 - Blue,3,EEEFI-47,,,
2799142,Sub-task,EEEFI-937,Dev,C84722B,Minor,Done,2023-Mar-06 11:14 AM,2023-Mar-13 12:29 PM,94500,C84642B,Eforms-I9 P6 Sprint 3 - Blue,,,,2799141,
2799141,Story,EEEFI-936,Veracode and Pentest Mitigation - SendGrid Event Handler - Part 2,C84722B,Major,Done,2023-Mar-06 11:14 AM,2023-Mar-13 12:29 PM,94500,C84671B,Eforms-I9 P6 Sprint 3 - Blue,5,EEEFI-189,,,
2799139,Sub-task,EEEFI-935,Dev,C84757B,Minor,Done,2023-Mar-06 11:13 AM,2023-Mar-15 8:35 AM,,C84684B,Eforms-I9 P6 Sprint 3 - Blue,,,,2799138,
2799138,Story,EEEFI-934,Veracode and Pentest Mitigation - Maint - Part 4,C84757B,Major,Done,2023-Mar-06 11:13 AM,2023-Mar-15 8:36 AM,,C84671B,Eforms-I9 P6 Sprint 3 - Blue,8,EEEFI-189,,,
2798349,Sub-task,EEEFI-897,Dev & Merge Branch,C84757B,Minor,Done,2023-Mar-06 9:17 AM,2023-Mar-17 3:48 PM,,C84618B,Eforms-I9 P6 Sprint 3 - Blue,,,,2798342,
2798348,Sub-task,EEEFI-896,BA Demo,C84756B,Minor,To Do,2023-Mar-06 9:17 AM,2023-Mar-06 9:19 AM,,C84618B,Eforms-I9 P6 Sprint 3 - Blue,,,,2798342,
2798347,Sub-task,EEEFI-895,Prod Review,C84652B,Minor,To Do,2023-Mar-06 9:17 AM,2023-Mar-06 9:19 AM,,C84618B,Eforms-I9 P6 Sprint 3 - Blue,,,,2798342,
2798346,Sub-task,EEEFI-894,QA Documentation,C84756B,Minor,To Do,2023-Mar-06 9:17 AM,2023-Mar-06 9:19 AM,,C84618B,Eforms-I9 P6 Sprint 3 - Blue,,,,2798342,
2798345,Sub-task,EEEFI-893,QA / Testing,C84756B,Minor,In Progress,2023-Mar-06 9:17 AM,2023-Mar-23 10:14 AM,104400,C84618B,Eforms-I9 P6 Sprint 3 - Blue,,,,2798342,
2798342,Story,EEEFI-890,Dev Revisit and QA Test - New EBT Template - Alternate Work State Withholding Allocation Form Template - Part 2,C84757B,Minor,In Progress,2023-Mar-06 9:16 AM,2023-Mar-20 11:23 AM,104400,C84618B,Eforms-I9 P6 Sprint 3 - Blue,3,EEEFI-56,,,
2803403,Sub-task,EEEFI-993,QA Test - Bug fix,C84652B,Minor,Done,2023-Mar-07 3:03 PM,2023-Mar-07 5:47 PM,900,C84652B,Eforms-I9 P6 Sprint 3 - Blue,,,,2787960,
2803402,Sub-task,EEEFI-992,Dev & Dev Testing - Bug Fix,C84722B,Minor,Done,2023-Mar-07 3:03 PM,2023-Mar-08 10:16 AM,1800,C84652B,Eforms-I9 P6 Sprint 3 - Blue,,,,2787960,
2800083,Sub-task,EEEFI-939,QA Documentation,C84652B,Minor,Done,2023-Mar-06 1:30 PM,2023-Mar-08 11:04 AM,1800,C84652B,Eforms-I9 P6 Sprint 3 - Blue,,,,2787960,
2789859,Sub-task,EEEFI-826,BA Demo,C84652B,Minor,Done,2023-Mar-01 11:54 AM,2023-Mar-10 1:35 PM,900,C84618B,Eforms-I9 P6 Sprint 3 - Blue,,,,2787960,
2789858,Sub-task,EEEFI-825,QA Test Plan Review,C84756B,Minor,Done,2023-Mar-01 11:54 AM,2023-Mar-07 9:43 AM,1800,C84618B,Eforms-I9 P6 Sprint 3 - Blue,,,,2787960,
2789857,Sub-task,EEEFI-824,QA Test Plan Create,C84652B,Minor,Done,2023-Mar-01 11:54 AM,2023-Mar-08 11:02 AM,2700,C84618B,Eforms-I9 P6 Sprint 3 - Blue,,,,2787960,
2789856,Sub-task,EEEFI-823,QA: Testing ,C84652B,Minor,Done,2023-Mar-01 11:54 AM,2023-Mar-07 5:20 PM,19800,C84618B,Eforms-I9 P6 Sprint 3 - Blue,,,,2787960,
2789855,Sub-task,EEEFI-822,Dev & Dev Testing,C84722B,Minor,Done,2023-Mar-01 11:54 AM,2023-Mar-06 1:40 PM,10800,C84618B,Eforms-I9 P6 Sprint 3 - Blue,,,,2787960,
2787960,Story,EEEFI-814,Form Update - Pay Method Instructions (Multiple States) - VSCo (Rev 03/2023),C84652B,Minor,Done,2023-Feb-28 10:09 PM,2023-Mar-15 10:33 AM,40500,C84618B,Eforms-I9 P6 Sprint 3 - Blue,2,EEEFI-48,,,
2800176,Sub-task,EEEFI-945,BA Demo,C84756B,Minor,Done,2023-Mar-06 1:53 PM,2023-Mar-07 9:06 AM,3600,C84642B,Eforms-I9 P6 Sprint 3 - Blue,,,,2800140,
2800175,Sub-task,EEEFI-944,QA Test Plan Review,C84652B,Minor,Done,2023-Mar-06 1:53 PM,2023-Mar-07 12:19 PM,1800,C84642B,Eforms-I9 P6 Sprint 3 - Blue,,,,2800140,
2800174,Sub-task,EEEFI-943,QA Test Plan Create,C84756B,Minor,Done,2023-Mar-06 1:53 PM,2023-Mar-06 3:10 PM,2700,C84642B,Eforms-I9 P6 Sprint 3 - Blue,,,,2800140,
2800173,Sub-task,EEEFI-942,QA: Testing ,C84756B,Minor,Done,2023-Mar-06 1:53 PM,2023-Mar-06 4:47 PM,5400,C84642B,Eforms-I9 P6 Sprint 3 - Blue,,,,2800140,
2800172,Sub-task,EEEFI-941,Dev & Dev Testing,C84722B,Minor,Done,2023-Mar-06 1:53 PM,2023-Mar-06 2:01 PM,900,C84642B,Eforms-I9 P6 Sprint 3 - Blue,,,,2800140,
2800140,Story,EEEFI-940,Form Bug - Prince Edward Island TD1PE and PD1PE(F) Pending Form Logic,C84756B,Minor,Done,2023-Mar-06 1:33 PM,2023-Mar-14 2:30 PM,14400,C84642B,Eforms-I9 P6 Sprint 3 - Blue,,EEEFI-47,,,
2714861,Sub-task,EEEFI-243,BA Demo - EEEFI-83 Script Request - Form Retirement - Colorado Pregnancy Accommodation Notice and Form Assignment of Colorado Discrimination and Harassment Notification (in P1),C84652B,Minor,Done,2023-Jan-31 1:36 PM,2023-Mar-07 12:32 PM,900,C84777B,Eforms-I9 P6 Sprint 3 - Blue,,,,2798660,
2798660,Story,EEEFI-909,BA Demos - Blue Team,C84642B,Minor,Done,2023-Mar-06 10:28 AM,2023-Mar-07 12:32 PM,900,C84684B,Eforms-I9 P6 Sprint 3 - Blue,1,EEEFI-671,,,
2771551,Sub-task,EEEFI-708,Prod Review - EEEFI-702 Form Update - Prince Edward Island TD1PE(F) (Rev 2023/01),C84756B,Minor,Done,2023-Feb-21 7:27 AM,2023-Mar-14 4:39 PM,16200,C84618B,Eforms-I9 P6 Sprint 3 - Blue,,,,2795984,
2771544,Sub-task,EEEFI-701,Prod Review - EEEFI-695 Form Update - Prince Edward Island TD1PE (Rev 2023/01),C84652B,Minor,Done,2023-Feb-21 7:24 AM,2023-Mar-14 5:33 PM,9000,C84618B,Eforms-I9 P6 Sprint 3 - Blue,,,,2795984,
2760671,Sub-task,EEEFI-647,Prod Review - BBW Field Sales Bonus (CA) (01/2023),C84652B,Minor,Done,2023-Feb-16 10:34 AM,2023-Mar-14 10:21 AM,64800,C87709B,Eforms-I9 P6 Sprint 3 - Blue,,,,2795984,
2759091,Sub-task,EEEFI-641,Prod Review - EEEFI-635 New Form - BBW Field Sales Bonus (NY) (01/2023),C84756B,Minor,Done,2023-Feb-15 10:11 PM,2023-Mar-13 12:38 PM,41400,C84618B,Eforms-I9 P6 Sprint 3 - Blue,,,,2795984,
2731826,Sub-task,EEEFI-434,Prod Review - EEEFI-428 Form Update - Terre-Neuve-et-Labrador TD1NL(F) (Rev 2023/01),C84652B,Minor,Done,2023-Feb-03 5:16 PM,2023-Mar-14 12:08 PM,9000,C87582B,Eforms-I9 P6 Sprint 3 - Blue,,,,2795984,
2731818,Sub-task,EEEFI-427,Prod Review - EEEFI-421 Form Update - Newfoundland and Labrador TD1NL (Rev 2023/01),C84756B,Minor,Done,2023-Feb-03 5:13 PM,2023-Mar-14 10:52 AM,23400,C87582B,Eforms-I9 P6 Sprint 3 - Blue,,,,2795984,
2795984,Story,EEEFI-888,Sprint 2 PE.com Prod Reviews - Blue Team,C84642B,Minor,Done,2023-Mar-04 2:57 PM,2023-Mar-14 5:33 PM,163800,C84684B,Eforms-I9 P6 Sprint 3 - Blue,1,EEEFI-435,,,
